geo_code,region,ig_label,country,year,num_deaths,population,GNI_per_capita_wb_Atlas_USD_EUR,people_affected,total_death_attributed_sex_standarized
NL,Western Europe,H,Netherlands,2001.0,41812.0,31974150.0,28845.0,41812.0,6.0
NL,Western Europe,H,Netherlands,2002.0,40867.0,32210570.0,29945.0,40867.0,6.0
NL,Western Europe,H,Netherlands,2003.0,39944.0,32385144.0,28884.0,39944.0,6.0
NL,Western Europe,H,Netherlands,2004.0,39900.0,32516064.0,29003.0,39900.0,5.0
NL,Western Europe,H,Netherlands,2005.0,39590.0,32611052.0,30806.0,39590.0,5.0
NL,Western Europe,H,Netherlands,2006.0,38505.0,32668420.0,38375.0,38505.0,5.0
NL,Western Europe,H,Netherlands,2007.0,38790.0,32715984.0,36918.0,38790.0,5.0
NL,Western Europe,H,Netherlands,2008.0,39983.0,32810798.0,35100.0,39983.0,5.0
NL,Western Europe,H,Netherlands,2009.0,39816.0,32971574.0,37588.0,39816.0,5.0
NL,Western Europe,H,Netherlands,2010.0,40762.0,33149978.0,37089.0,40762.0,5.0
NL,Western Europe,H,Netherlands,2011.0,38014.0,33311598.0,40152.0,38014.0,5.0
NL,Western Europe,H,Netherlands,2012.0,37441.0,33460696.0,39803.0,37441.0,4.0
NL,Western Europe,H,Netherlands,2013.0,35271.0,33559150.0,39337.0,35271.0,4.0
NL,Western Europe,H,Netherlands,2014.0,31337.0,33658578.0,37416.0,31337.0,4.0
NL,Western Europe,H,Netherlands,2015.0,32202.0,33801452.0,40607.0,32202.0,4.0
NL,Western Europe,H,Netherlands,2016.0,32273.0,33958240.0,42694.0,32273.0,4.0
NL,Western Europe,H,Netherlands,2017.0,32774.0,34163014.0,43896.0,32774.0,4.0
NL,Western Europe,H,Netherlands,2018.0,32677.0,34362168.0,42142.0,32677.0,4.0
NL,Western Europe,H,Netherlands,2019.0,33489.0,34564326.0,45354.0,33489.0,4.0
NO,Scandinavia Europe,H,Norway,1990.0,10079.0,8466232.0,24626.0,10079.0,4.0
NO,Scandinavia Europe,H,Norway,1991.0,10186.0,8499660.0,25737.0,10186.0,4.0
NO,Scandinavia Europe,H,Norway,1992.0,10117.0,8547268.0,28348.0,10117.0,4.0
NO,Scandinavia Europe,H,Norway,1993.0,10528.0,8598334.0,27698.0,10528.0,4.0
NO,Scandinavia Europe,H,Norway,1994.0,9856.0,8649630.0,28157.0,9856.0,4.0
NO,Scandinavia Europe,H,Norway,1995.0,9412.0,8696820.0,29702.0,9412.0,4.0
NO,Scandinavia Europe,H,Norway,1996.0,8878.0,8739914.0,32370.0,8878.0,4.0
NO,Scandinavia Europe,H,Norway,1997.0,8242.0,8785428.0,34130.0,8242.0,4.0
NO,Scandinavia Europe,H,Norway,1998.0,8273.0,8835198.0,32360.0,8273.0,3.0
NO,Scandinavia Europe,H,Norway,1999.0,8014.0,8890658.0,31729.0,8014.0,3.0
NO,Scandinavia Europe,H,Norway,2000.0,7784.0,8956994.0,36433.0,7784.0,3.0
NO,Scandinavia Europe,H,Norway,2001.0,7813.0,9006872.0,41140.0,7813.0,3.0
NO,Scandinavia Europe,H,Norway,2002.0,7389.0,9048132.0,45309.0,7389.0,3.0
NO,Scandinavia Europe,H,Norway,2003.0,6838.0,9104504.0,42749.0,6838.0,3.0
NO,Scandinavia Europe,H,Norway,2004.0,6396.0,9154914.0,42985.0,6396.0,3.0
NO,Scandinavia Europe,H,Norway,2005.0,6281.0,9212726.0,47023.0,6281.0,2.0
NO,Scandinavia Europe,H,Norway,2006.0,6009.0,9280438.0,59592.0,6009.0,2.0
NO,Scandinavia Europe,H,Norway,2007.0,6269.0,9362268.0,59795.0,6269.0,2.0
NO,Scandinavia Europe,H,Norway,2008.0,6195.0,9474342.0,59677.0,6195.0,2.0
NO,Scandinavia Europe,H,Norway,2009.0,6144.0,9598504.0,63326.0,6144.0,2.0
NO,Scandinavia Europe,H,Norway,2010.0,6209.0,9716398.0,61739.0,6209.0,2.0
NO,Scandinavia Europe,H,Norway,2011.0,5897.0,4920305.0,68044.0,5897.0,2.0
NO,Scandinavia Europe,H,Norway,2012.0,6135.0,4985870.0,77093.0,6135.0,2.0
NO,Scandinavia Europe,H,Norway,2013.0,5829.0,5051275.0,79453.0,5829.0,2.0
NO,Scandinavia Europe,H,Norway,2014.0,5319.0,10217053.0,76188.0,5319.0,2.0
NO,Scandinavia Europe,H,Norway,2015.0,5544.0,5165802.0,76963.0,5544.0,2.0
NO,Scandinavia Europe,H,Norway,2016.0,5500.0,10424703.0,75200.0,5500.0,2.0
NO,Scandinavia Europe,H,Norway,2017.0,5577.0,10516634.0,72318.0,5577.0,2.0
NO,Scandinavia Europe,H,Norway,2018.0,5409.0,10591238.0,67515.0,5409.0,2.0
NO,Scandinavia Europe,H,Norway,2019.0,5462.0,10656424.0,71992.0,5462.0,2.0
PL,Eastern Europe,LM,Poland,1992.0,83609.0,76618452.0,1916.0,83609.0,13.0
PL,Eastern Europe,LM,Poland,1993.0,82394.0,76836216.0,2274.0,82394.0,13.0
PL,Eastern Europe,LM,Poland,1994.0,82486.0,77009414.0,2520.0,82486.0,13.0
PL,Eastern Europe,LM,Poland,1995.0,85598.0,77161194.0,2953.0,85598.0,13.0
PL,Eastern Europe,UM,Poland,1996.0,86789.0,77218798.0,3473.0,86789.0,12.0
PL,Eastern Europe,UM,Poland,1997.0,87944.0,77278682.0,3818.0,87944.0,12.0
PL,Eastern Europe,UM,Poland,1998.0,88148.0,77319958.0,3908.0,88148.0,12.0
PL,Eastern Europe,UM,Poland,1999.0,91079.0,77333966.0,3961.0,91079.0,11.0
PL,Eastern Europe,UM,Poland,2000.0,88796.0,76526606.0,4649.0,88796.0,11.0
PL,Eastern Europe,UM,Poland,2001.0,89701.0,76507910.0,5062.0,89701.0,11.0
PL,Eastern Europe,UM,Poland,2002.0,88116.0,76484394.0,5560.0,88116.0,10.0
PL,Eastern Europe,UM,Poland,2003.0,90215.0,76437062.0,5245.0,90215.0,10.0
PL,Eastern Europe,UM,Poland,2004.0,92717.0,76381216.0,4957.0,92717.0,10.0
PL,Eastern Europe,UM,Poland,2005.0,94733.0,76347670.0,5382.0,94733.0,10.0
PL,Eastern Europe,UM,Poland,2006.0,95683.0,76314110.0,7138.0,95683.0,10.0
PL,Eastern Europe,UM,Poland,2007.0,98840.0,76250958.0,7540.0,98840.0,10.0
PL,Eastern Europe,UM,Poland,2008.0,101009.0,76231282.0,8111.0,101009.0,10.0
PL,Eastern Europe,H,Poland,2009.0,103999.0,76271752.0,8975.0,103999.0,10.0
PL,Eastern Europe,H,Poland,2010.0,105201.0,76045738.0,8795.0,105201.0,10.0
PL,Eastern Europe,H,Poland,2011.0,104305.0,76125436.0,9587.0,104305.0,9.0
PL,Eastern Europe,H,Poland,2012.0,106148.0,76127584.0,10117.0,106148.0,9.0
PL,Eastern Europe,H,Poland,2013.0,106744.0,76125070.0,10028.0,106744.0,9.0
PL,Eastern Europe,H,Poland,2014.0,102047.0,76035712.0,9768.0,102047.0,8.0
PL,Eastern Europe,H,Poland,2015.0,106472.0,76011228.0,10914.0,106472.0,8.0
PL,Eastern Europe,H,Poland,2016.0,107389.0,75934418.0,11629.0,107389.0,8.0
PL,Eastern Europe,H,Poland,2017.0,107880.0,75945928.0,12039.0,107880.0,8.0
PL,Eastern Europe,H,Poland,2018.0,105719.0,75953374.0,11824.0,105719.0,8.0
PL,Eastern Europe,H,Poland,2019.0,106755.0,75945624.0,13389.0,106755.0,8.0
PT,Southern Europe,UM,Portugal,1990.0,11899.0,19991990.0,6626.0,11899.0,5.0
PT,Southern Europe,UM,Portugal,1991.0,12646.0,19940882.0,7568.0,12646.0,5.0
PT,Southern Europe,UM,Portugal,1992.0,12887.0,19900058.0,9081.0,12887.0,5.0
PT,Southern Europe,UM,Portugal,1993.0,14117.0,19909916.0,9261.0,14117.0,5.0
PT,Southern Europe,H,Portugal,1994.0,13307.0,19948782.0,9538.0,13307.0,4.0
PT,Southern Europe,H,Portugal,1995.0,13094.0,20017318.0,10186.0,13094.0,4.0
PT,Southern Europe,H,Portugal,1996.0,15221.0,20087386.0,10944.0,15221.0,4.0
PT,Southern Europe,H,Portugal,1997.0,14835.0,20168392.0,11137.0,14835.0,4.0
PT,Southern Europe,H,Portugal,1998.0,16607.0,20267516.0,10925.0,16607.0,4.0
PT,Southern Europe,H,Portugal,1999.0,17864.0,20373268.0,10937.0,17864.0,4.0
PT,Southern Europe,H,Portugal,2000.0,17749.0,20498044.0,12125.0,17749.0,4.0
PT,Southern Europe,H,Portugal,2001.0,17296.0,20661548.0,12736.0,17296.0,4.0
PT,Southern Europe,H,Portugal,2002.0,17171.0,20789338.0,13367.0,17171.0,4.0
PT,Southern Europe,H,Portugal,2003.0,17404.0,20889184.0,12673.0,17404.0,4.0
PT,Southern Europe,H,Portugal,2004.0,17422.0,20946100.0,12819.0,17422.0,4.0
PT,Southern Europe,H,Portugal,2005.0,17972.0,20989344.0,13656.0,17972.0,4.0
PT,Southern Europe,H,Portugal,2006.0,18113.0,21023976.0,16454.0,18113.0,4.0
PT,Southern Europe,H,Portugal,2007.0,19539.0,21065176.0,15840.0,19539.0,4.0
PT,Southern Europe,H,Portugal,2008.0,20362.0,21106678.0,15380.0,20362.0,4.0
PT,Southern Europe,H,Portugal,2009.0,19501.0,21126028.0,16520.0,19501.0,3.0
PT,Southern Europe,H,Portugal,2010.0,20614.0,21146958.0,15987.0,20614.0,3.0
PT,Southern Europe,H,Portugal,2011.0,19831.0,21145442.0,17041.0,19831.0,3.0
PT,Southern Europe,H,Portugal,2012.0,22037.0,21084796.0,16362.0,22037.0,3.0
PT,Southern Europe,H,Portugal,2013.0,22136.0,20974578.0,16205.0,22136.0,3.0
PT,Southern Europe,H,Portugal,2014.0,21167.0,20854602.0,15373.0,21167.0,3.0
PT,Southern Europe,H,Portugal,2015.0,20804.0,20749644.0,16852.0,20804.0,3.0
PT,Southern Europe,H,Portugal,2016.0,21924.0,20682660.0,18316.0,21924.0,3.0
PT,Southern Europe,H,Portugal,2017.0,20514.0,20619146.0,19031.0,20514.0,3.0
PT,Southern Europe,H,Portugal,2018.0,22586.0,20582054.0,18395.0,22586.0,3.0
PT,Southern Europe,H,Portugal,2019.0,22110.0,20553234.0,20263.0,22110.0,3.0
RO,Eastern Europe,LM,Romania,1992.0,52561.0,45620070.0,1143.0,52561.0,13.0
RO,Eastern Europe,LM,Romania,1993.0,53270.0,45557066.0,1092.0,53270.0,12.0
RO,Eastern Europe,LM,Romania,1994.0,51980.0,45496054.0,1160.0,51980.0,12.0
RO,Eastern Europe,LM,Romania,1995.0,54584.0,45424788.0,1354.0,54584.0,12.0
RO,Eastern Europe,LM,Romania,1996.0,56913.0,45312290.0,1484.0,56913.0,12.0
RO,Eastern Europe,LM,Romania,1997.0,56821.0,45163724.0,1432.0,56821.0,12.0
RO,Eastern Europe,LM,Romania,1998.0,51810.0,45052186.0,1416.0,51810.0,12.0
RO,Eastern Europe,LM,Romania,1999.0,48052.0,44977190.0,1437.0,48052.0,11.0
RO,Eastern Europe,LM,Romania,2000.0,45776.0,44910970.0,1703.0,45776.0,11.0
RO,Eastern Europe,LM,Romania,2001.0,46642.0,44860914.0,1892.0,46642.0,11.0
RO,Eastern Europe,LM,Romania,2002.0,46492.0,43666966.0,2213.0,46492.0,11.0
RO,Eastern Europe,LM,Romania,2003.0,46811.0,43255018.0,2146.0,46811.0,10.0
RO,Eastern Europe,LM,Romania,2004.0,45371.0,43042284.0,2344.0,45371.0,10.0
RO,Eastern Europe,UM,Romania,2005.0,45707.0,42764708.0,2849.0,45707.0,10.0
RO,Eastern Europe,UM,Romania,2006.0,44468.0,42514032.0,4154.0,44468.0,9.0
RO,Eastern Europe,UM,Romania,2007.0,43320.0,42261006.0,4944.0,43320.0,9.0
RO,Eastern Europe,UM,Romania,2008.0,44481.0,41270920.0,5978.0,44481.0,9.0
RO,Eastern Europe,UM,Romania,2009.0,44950.0,40880580.0,6625.0,44950.0,9.0
RO,Eastern Europe,UM,Romania,2010.0,46382.0,40589366.0,6047.0,46382.0,9.0
RO,Eastern Europe,UM,Romania,2011.0,45533.0,40398118.0,6744.0,45533.0,8.0
RO,Eastern Europe,UM,Romania,2012.0,44747.0,40191992.0,7111.0,44747.0,8.0
RO,Eastern Europe,UM,Romania,2013.0,43993.0,40040148.0,7117.0,43993.0,8.0
RO,Eastern Europe,UM,Romania,2014.0,45498.0,39894622.0,7078.0,45498.0,7.0
RO,Eastern Europe,UM,Romania,2015.0,46029.0,39741294.0,7916.0,46029.0,7.0
RO,Eastern Europe,UM,Romania,2016.0,46654.0,39521170.0,8690.0,46654.0,7.0
RO,Eastern Europe,UM,Romania,2017.0,46915.0,39287898.0,9516.0,46915.0,7.0
RO,Eastern Europe,UM,Romania,2018.0,44980.0,39066962.0,9606.0,44980.0,7.0
RO,Eastern Europe,H,Romania,2019.0,45812.0,38828916.0,11066.0,45812.0,7.0
RS,Southern Europe,..,Serbia,1999.0,20830.0,15105700.0,2329.0,20830.0,14.0
RS,Southern Europe,..,Serbia,2000.0,21090.0,15055904.0,1603.0,21090.0,15.0
RS,Southern Europe,..,Serbia,2001.0,21262.0,15009478.0,1656.0,21262.0,15.0
RS,Southern Europe,..,Serbia,2002.0,21415.0,15004252.0,1725.0,21415.0,15.0
RS,Southern Europe,..,Serbia,2003.0,22367.0,14981836.0,2280.0,22367.0,15.0
RS,Southern Europe,..,Serbia,2004.0,23246.0,14940526.0,2574.0,23246.0,14.0
RS,Southern Europe,..,Serbia,2005.0,24419.0,14912100.0,2783.0,24419.0,14.0
RS,Southern Europe,UM,Serbia,2006.0,24463.0,14850974.0,3501.0,24463.0,14.0
RS,Southern Europe,UM,Serbia,2007.0,24514.0,14795302.0,3668.0,24514.0,14.0
RS,Southern Europe,UM,Serbia,2008.0,24995.0,14731014.0,4097.0,24995.0,14.0
RS,Southern Europe,UM,Serbia,2009.0,25103.0,14669874.0,4635.0,25103.0,13.0
RS,Southern Europe,UM,Serbia,2010.0,25179.0,14613354.0,4318.0,25179.0,13.0
RS,Southern Europe,UM,Serbia,2011.0,25292.0,14503098.0,4633.0,25292.0,13.0
RS,Southern Europe,UM,Serbia,2012.0,25039.0,14433298.0,4699.0,25039.0,13.0
RS,Southern Europe,UM,Serbia,2013.0,25465.0,14363010.0,4897.0,25465.0,12.0
RS,Southern Europe,UM,Serbia,2014.0,25613.0,14293518.0,4525.0,25613.0,12.0
RS,Southern Europe,UM,Serbia,2015.0,25953.0,14228786.0,4909.0,25953.0,12.0
RS,Southern Europe,UM,Serbia,2016.0,25140.0,14152744.0,5236.0,25140.0,11.0
RS,Southern Europe,UM,Serbia,2017.0,24976.0,14080544.0,5285.0,24976.0,11.0
RS,Southern Europe,UM,Serbia,2018.0,24365.0,14002888.0,5345.0,24365.0,11.0
RS,Southern Europe,UM,Serbia,2019.0,24511.0,13927528.0,6149.0,24511.0,11.0
SE,Scandinavia Europe,H,Sweden,1990.0,13970.0,17054078.0,25797.0,13970.0,3.0
SE,Scandinavia Europe,H,Sweden,1991.0,14302.0,17181260.0,26931.0,14302.0,3.0
SE,Scandinavia Europe,H,Sweden,1992.0,14020.0,17288240.0,28864.0,14020.0,3.0
SE,Scandinavia Europe,H,Sweden,1993.0,14419.0,17384026.0,25856.0,14419.0,3.0
SE,Scandinavia Europe,H,Sweden,1994.0,13285.0,17490218.0,25273.0,13285.0,3.0
SE,Scandinavia Europe,H,Sweden,1995.0,13175.0,17632762.0,25504.0,13175.0,3.0
SE,Scandinavia Europe,H,Sweden,1996.0,13209.0,17674992.0,27495.0,13209.0,3.0
SE,Scandinavia Europe,H,Sweden,1997.0,12329.0,17688998.0,28260.0,12329.0,3.0
SE,Scandinavia Europe,H,Sweden,1998.0,12190.0,17695250.0,27880.0,12190.0,3.0
SE,Scandinavia Europe,H,Sweden,1999.0,11501.0,17708644.0,27920.0,11501.0,3.0
SE,Scandinavia Europe,H,Sweden,2000.0,10981.0,17722852.0,31466.0,10981.0,3.0
SE,Scandinavia Europe,H,Sweden,2001.0,10686.0,17765584.0,31940.0,10686.0,3.0
SE,Scandinavia Europe,H,Sweden,2002.0,10156.0,17818256.0,33009.0,10156.0,2.0
SE,Scandinavia Europe,H,Sweden,2003.0,9749.0,17881576.0,31230.0,9749.0,2.0
SE,Scandinavia Europe,H,Sweden,2004.0,9385.0,17951340.0,31505.0,9385.0,2.0
SE,Scandinavia Europe,H,Sweden,2005.0,9059.0,18022784.0,33603.0,9059.0,2.0
SE,Scandinavia Europe,H,Sweden,2006.0,8651.0,18095504.0,41664.0,8651.0,2.0
SE,Scandinavia Europe,H,Sweden,2007.0,8892.0,18226514.0,39720.0,8892.0,2.0
SE,Scandinavia Europe,H,Sweden,2008.0,8967.0,18365854.0,37851.0,8967.0,2.0
SE,Scandinavia Europe,H,Sweden,2009.0,8931.0,18512694.0,37825.0,8931.0,2.0
SE,Scandinavia Europe,H,Sweden,2010.0,9128.0,18681364.0,37922.0,9128.0,2.0
SE,Scandinavia Europe,H,Sweden,2011.0,8654.0,18831140.0,42434.0,8654.0,2.0
SE,Scandinavia Europe,H,Sweden,2012.0,9163.0,18965710.0,45669.0,9163.0,2.0
SE,Scandinavia Europe,H,Sweden,2013.0,8634.0,19111786.0,46840.0,8634.0,2.0
SE,Scandinavia Europe,H,Sweden,2014.0,8132.0,19289728.0,44863.0,8132.0,2.0
SE,Scandinavia Europe,H,Sweden,2015.0,8486.0,19494710.0,48135.0,8486.0,1.0
SE,Scandinavia Europe,H,Sweden,2016.0,8505.0,19702034.0,49959.0,8505.0,1.0
SE,Scandinavia Europe,H,Sweden,2017.0,8889.0,19990306.0,50328.0,8889.0,1.0
SE,Scandinavia Europe,H,Sweden,2018.0,8345.0,20240484.0,46444.0,8345.0,1.0
SE,Scandinavia Europe,H,Sweden,2019.0,8321.0,20460370.0,49319.0,8321.0,1.0
SI,Southern Europe,H,Slovenia,1997.0,5397.0,3973978.0,10120.0,5397.0,8.0
SI,Southern Europe,H,Slovenia,1998.0,5373.0,3969846.0,9858.0,5373.0,8.0
SI,Southern Europe,H,Slovenia,1999.0,5272.0,3956668.0,10098.0,5272.0,8.0
SI,Southern Europe,H,Slovenia,2000.0,5043.0,3975510.0,11219.0,5043.0,8.0
SI,Southern Europe,H,Slovenia,2001.0,5141.0,3980188.0,11768.0,5141.0,7.0
SI,Southern Europe,H,Slovenia,2002.0,5034.0,3988052.0,12391.0,5034.0,7.0
SI,Southern Europe,H,Slovenia,2003.0,5136.0,3990066.0,12044.0,5136.0,7.0
SI,Southern Europe,H,Slovenia,2004.0,5249.0,3992866.0,12360.0,5249.0,7.0
SI,Southern Europe,H,Slovenia,2005.0,5028.0,3995180.0,13443.0,5028.0,7.0
SI,Southern Europe,H,Slovenia,2006.0,4908.0,4006716.0,16801.0,4908.0,6.0
SI,Southern Europe,H,Slovenia,2007.0,4767.0,4020754.0,16553.0,4767.0,6.0
SI,Southern Europe,H,Slovenia,2008.0,4735.0,4020538.0,16752.0,4735.0,6.0
SI,Southern Europe,H,Slovenia,2009.0,4672.0,4064724.0,17569.0,4672.0,6.0
SI,Southern Europe,H,Slovenia,2010.0,4842.0,4093952.0,17091.0,4842.0,6.0
SI,Southern Europe,H,Slovenia,2011.0,4738.0,4100378.0,18433.0,4738.0,6.0
SI,Southern Europe,H,Slovenia,2012.0,4836.0,4110992.0,17977.0,4836.0,5.0
SI,Southern Europe,H,Slovenia,2013.0,4940.0,4117642.0,17615.0,4940.0,5.0
SI,Southern Europe,H,Slovenia,2014.0,4555.0,4122170.0,17128.0,4555.0,5.0
SI,Southern Europe,H,Slovenia,2015.0,4865.0,4125748.0,18343.0,4865.0,5.0
SI,Southern Europe,H,Slovenia,2016.0,4842.0,4128376.0,20015.0,4842.0,5.0
SI,Southern Europe,H,Slovenia,2017.0,4893.0,4131790.0,21004.0,4893.0,5.0
SI,Southern Europe,H,Slovenia,2018.0,4868.0,4133760.0,20554.0,4868.0,5.0
SI,Southern Europe,H,Slovenia,2019.0,5059.0,4161816.0,22743.0,5059.0,5.0
SM,Southern Europe,H,San Marino,2018.0,39.0,68906.0,35229.0,39.0,3.0
UA,Eastern Europe,LM,Ukraine,2006.0,48083.0,93498340.0,1653.0,48083.0,9.0
UA,Eastern Europe,LM,Ukraine,2007.0,48184.0,92931382.0,1967.0,48184.0,9.0
UA,Eastern Europe,LM,Ukraine,2008.0,48044.0,92384618.0,2181.0,48044.0,9.0
UA,Eastern Europe,LM,Ukraine,2009.0,42467.0,91926718.0,2041.0,42467.0,9.0
UA,Eastern Europe,LM,Ukraine,2010.0,40674.0,91565184.0,2104.0,40674.0,9.0
UA,Eastern Europe,LM,Ukraine,2011.0,39940.0,91196358.0,2358.0,39940.0,9.0
UA,Eastern Europe,LM,Ukraine,2012.0,39077.0,90906564.0,2821.0,39077.0,8.0
UA,Eastern Europe,LM,Ukraine,2013.0,39348.0,90745384.0,2994.0,39348.0,8.0
UA,Eastern Europe,LM,Ukraine,2014.0,36492.0,90491788.0,2582.0,36492.0,8.0
UA,Eastern Europe,LM,Ukraine,2015.0,44611.0,85519322.0,2307.0,44611.0,8.0
UA,Eastern Europe,LM,Ukraine,2016.0,42045.0,85181758.0,2168.0,42045.0,7.0
UA,Eastern Europe,LM,Ukraine,2017.0,39782.0,84829810.0,2239.0,39782.0,7.0
UA,Eastern Europe,LM,Ukraine,2018.0,39677.0,84433532.0,2294.0,39677.0,7.0
UA,Eastern Europe,LM,Ukraine,2019.0,39620.0,83967128.0,2891.0,39620.0,7.0
